,heat,speed,ra,rl,rv,y_fb,x_fb,fb_depth
420,1200,1.1,31,18,12,-1,0,2.6447158
421,1200,1.1,31,18,12,-0.947368421,1.689731474,2.6447158
422,1200,1.1,31,18,12,-0.894736842,2.244366353,2.6447158
423,1200,1.1,31,18,12,-0.842105263,2.61436047,2.6447158
424,1200,1.1,31,18,12,-0.789473684,2.891743121,2.6447158
425,1200,1.1,31,18,12,-0.736842105,3.099202633,2.6447158
426,1200,1.1,31,18,12,-0.684210526,3.266121252,2.6447158
427,1200,1.1,31,18,12,-0.631578947,3.397569799,2.6447158
428,1200,1.1,31,18,12,-0.578947368,3.499943862,2.6447158
429,1200,1.1,31,18,12,-0.526315789,3.579241529,2.6447158
430,1200,1.1,31,18,12,-0.473684211,3.637051818,2.6447158
431,1200,1.1,31,18,12,-0.421052632,3.675443021,2.6447158
432,1200,1.1,31,18,12,-0.368421053,3.697558062,2.6447158
433,1200,1.1,31,18,12,-0.315789474,3.705833541,2.6447158
434,1200,1.1,31,18,12,-0.263157895,3.702457028,2.6447158
435,1200,1.1,31,18,12,-0.210526316,3.687001216,2.6447158
436,1200,1.1,31,18,12,-0.157894737,3.664603348,2.6447158
437,1200,1.1,31,18,12,-0.105263158,3.6390715,2.6447158
438,1200,1.1,31,18,12,-0.052631579,3.613565046,2.6447158
439,1200,1.1,31,18,12,0,3.5928915,2.6447158
440,1200,1.1,31,18,15,-1,0,2.6637157
441,1200,1.1,31,18,15,-0.947368421,1.662202587,2.6637157
442,1200,1.1,31,18,15,-0.894736842,2.197902904,2.6637157
443,1200,1.1,31,18,15,-0.842105263,2.546649184,2.6637157
444,1200,1.1,31,18,15,-0.789473684,2.801932069,2.6637157
445,1200,1.1,31,18,15,-0.736842105,3.000003773,2.6637157
446,1200,1.1,31,18,15,-0.684210526,3.155591109,2.6637157
447,1200,1.1,31,18,15,-0.631578947,3.278396324,2.6637157
448,1200,1.1,31,18,15,-0.578947368,3.375382497,2.6637157
449,1200,1.1,31,18,15,-0.526315789,3.451425749,2.6637157
450,1200,1.1,31,18,15,-0.473684211,3.508274877,2.6637157
451,1200,1.1,31,18,15,-0.421052632,3.546331482,2.6637157
452,1200,1.1,31,18,15,-0.368421053,3.571959171,2.6637157
453,1200,1.1,31,18,15,-0.315789474,3.585964786,2.6637157
454,1200,1.1,31,18,15,-0.263157895,3.587069757,2.6637157
455,1200,1.1,31,18,15,-0.210526316,3.575788517,2.6637157
456,1200,1.1,31,18,15,-0.157894737,3.564852744,2.6637157
457,1200,1.1,31,18,15,-0.105263158,3.54865108,2.6637157
458,1200,1.1,31,18,15,-0.052631579,3.531536054,2.6637157
459,1200,1.1,31,18,15,0,3.5179364,2.6637157
460,1200,1.1,31,18,18,-1,0,2.671094
461,1200,1.1,31,18,18,-0.947368421,1.606099132,2.671094
462,1200,1.1,31,18,18,-0.894736842,2.115216252,2.671094
463,1200,1.1,31,18,18,-0.842105263,2.445429837,2.671094
464,1200,1.1,31,18,18,-0.789473684,2.691663546,2.671094
465,1200,1.1,31,18,18,-0.736842105,2.875626608,2.671094
466,1200,1.1,31,18,18,-0.684210526,3.023248396,2.671094
467,1200,1.1,31,18,18,-0.631578947,3.140789572,2.671094
468,1200,1.1,31,18,18,-0.578947368,3.233430841,2.671094
469,1200,1.1,31,18,18,-0.526315789,3.305860716,2.671094
470,1200,1.1,31,18,18,-0.473684211,3.361506226,2.671094
471,1200,1.1,31,18,18,-0.421052632,3.403979782,2.671094
472,1200,1.1,31,18,18,-0.368421053,3.433152032,2.671094
473,1200,1.1,31,18,18,-0.315789474,3.4477447,2.671094
474,1200,1.1,31,18,18,-0.263157895,3.45044839,2.671094
475,1200,1.1,31,18,18,-0.210526316,3.445400198,2.671094
476,1200,1.1,31,18,18,-0.157894737,3.44257588,2.671094
477,1200,1.1,31,18,18,-0.105263158,3.433911819,2.671094
478,1200,1.1,31,18,18,-0.052631579,3.425655844,2.671094
479,1200,1.1,31,18,18,0,3.4186132,2.671094
480,1200,1.1,31,21,12,-1,0,2.6191547
481,1200,1.1,31,21,12,-0.947368421,1.570947592,2.6191547
482,1200,1.1,31,21,12,-0.894736842,2.106801141,2.6191547
483,1200,1.1,31,21,12,-0.842105263,2.486033629,2.6191547
484,1200,1.1,31,21,12,-0.789473684,2.770183609,2.6191547
485,1200,1.1,31,21,12,-0.736842105,2.991119223,2.6191547
486,1200,1.1,31,21,12,-0.684210526,3.165418024,2.6191547
487,1200,1.1,31,21,12,-0.631578947,3.305447607,2.6191547
488,1200,1.1,31,21,12,-0.578947368,3.415324885,2.6191547
489,1200,1.1,31,21,12,-0.526315789,3.501232927,2.6191547
490,1200,1.1,31,21,12,-0.473684211,3.56571447,2.6191547
491,1200,1.1,31,21,12,-0.421052632,3.609704606,2.6191547
492,1200,1.1,31,21,12,-0.368421053,3.635437793,2.6191547
493,1200,1.1,31,21,12,-0.315789474,3.647532207,2.6191547
494,1200,1.1,31,21,12,-0.263157895,3.647099897,2.6191547
495,1200,1.1,31,21,12,-0.210526316,3.635210778,2.6191547
496,1200,1.1,31,21,12,-0.157894737,3.615145677,2.6191547
497,1200,1.1,31,21,12,-0.105263158,3.59488312,2.6191547
498,1200,1.1,31,21,12,-0.052631579,3.575277738,2.6191547
499,1200,1.1,31,21,12,0,3.5555634,2.6191547
500,1200,1.1,31,21,15,-1,0,2.6326099
501,1200,1.1,31,21,15,-0.947368421,1.530892764,2.6326099
502,1200,1.1,31,21,15,-0.894736842,2.051407938,2.6326099
503,1200,1.1,31,21,15,-0.842105263,2.405520523,2.6326099
504,1200,1.1,31,21,15,-0.789473684,2.674733022,2.6326099
505,1200,1.1,31,21,15,-0.736842105,2.878623248,2.6326099
506,1200,1.1,31,21,15,-0.684210526,3.044035498,2.6326099
507,1200,1.1,31,21,15,-0.631578947,3.176564994,2.6326099
508,1200,1.1,31,21,15,-0.578947368,3.280258869,2.6326099
509,1200,1.1,31,21,15,-0.526315789,3.360811018,2.6326099
510,1200,1.1,31,21,15,-0.473684211,3.422348182,2.6326099
511,1200,1.1,31,21,15,-0.421052632,3.467604404,2.6326099
512,1200,1.1,31,21,15,-0.368421053,3.498768386,2.6326099
513,1200,1.1,31,21,15,-0.315789474,3.515087978,2.6326099
514,1200,1.1,31,21,15,-0.263157895,3.51636098,2.6326099
515,1200,1.1,31,21,15,-0.210526316,3.510611615,2.6326099
516,1200,1.1,31,21,15,-0.157894737,3.504375334,2.6326099
517,1200,1.1,31,21,15,-0.105263158,3.492860527,2.6326099
518,1200,1.1,31,21,15,-0.052631579,3.48009392,2.6326099
519,1200,1.1,31,21,15,0,3.4720186,2.6326099
520,1200,1.1,31,21,18,-1,0,2.632005
521,1200,1.1,31,21,18,-0.947368421,1.467584895,2.632005
522,1200,1.1,31,21,18,-0.894736842,1.961351139,2.632005
523,1200,1.1,31,21,18,-0.842105263,2.30054622,2.632005
524,1200,1.1,31,21,18,-0.789473684,2.551492574,2.632005
525,1200,1.1,31,21,18,-0.736842105,2.747568949,2.632005
526,1200,1.1,31,21,18,-0.684210526,2.900924641,2.632005
527,1200,1.1,31,21,18,-0.631578947,3.025695313,2.632005
528,1200,1.1,31,21,18,-0.578947368,3.125244946,2.632005
529,1200,1.1,31,21,18,-0.526315789,3.203727975,2.632005
530,1200,1.1,31,21,18,-0.473684211,3.264336862,2.632005
531,1200,1.1,31,21,18,-0.421052632,3.310791139,2.632005
532,1200,1.1,31,21,18,-0.368421053,3.343472045,2.632005
533,1200,1.1,31,21,18,-0.315789474,3.361828133,2.632005
534,1200,1.1,31,21,18,-0.263157895,3.368793019,2.632005
535,1200,1.1,31,21,18,-0.210526316,3.368692661,2.632005
536,1200,1.1,31,21,18,-0.157894737,3.368193529,2.632005
537,1200,1.1,31,21,18,-0.105263158,3.361890295,2.632005
538,1200,1.1,31,21,18,-0.052631579,3.355891679,2.632005
539,1200,1.1,31,21,18,0,3.3570107,2.632005
540,1460,1.1,25,15,12,-1,0,3.8005149
541,1460,1.1,25,15,12,-0.947368421,1.986956957,3.8005149
542,1460,1.1,25,15,12,-0.894736842,2.689116473,3.8005149
543,1460,1.1,25,15,12,-0.842105263,3.162382357,3.8005149
544,1460,1.1,25,15,12,-0.789473684,3.516638334,3.8005149
545,1460,1.1,25,15,12,-0.736842105,3.79216514,3.8005149
546,1460,1.1,25,15,12,-0.684210526,4.009517031,3.8005149
547,1460,1.1,25,15,12,-0.631578947,4.182996043,3.8005149
548,1460,1.1,25,15,12,-0.578947368,4.322125159,3.8005149
549,1460,1.1,25,15,12,-0.526315789,4.42811406,3.8005149
550,1460,1.1,25,15,12,-0.473684211,4.502610893,3.8005149
551,1460,1.1,25,15,12,-0.421052632,4.555593898,3.8005149
552,1460,1.1,25,15,12,-0.368421053,4.58881739,3.8005149
553,1460,1.1,25,15,12,-0.315789474,4.597032901,3.8005149
554,1460,1.1,25,15,12,-0.263157895,4.573571161,3.8005149
555,1460,1.1,25,15,12,-0.210526316,4.520722314,3.8005149
556,1460,1.1,25,15,12,-0.157894737,4.456283003,3.8005149
557,1460,1.1,25,15,12,-0.105263158,4.362296684,3.8005149
558,1460,1.1,25,15,12,-0.052631579,4.21708375,3.8005149
559,1460,1.1,25,15,12,0,3.9702324,3.8005149
560,1460,1.1,25,15,15,-1,0,3.8298853
561,1460,1.1,25,15,15,-0.947368421,2.053303256,3.8298853
562,1460,1.1,25,15,15,-0.894736842,2.738685152,3.8298853
563,1460,1.1,25,15,15,-0.842105263,3.190141517,3.8298853
564,1460,1.1,25,15,15,-0.789473684,3.51921142,3.8298853
565,1460,1.1,25,15,15,-0.736842105,3.777483441,3.8298853
566,1460,1.1,25,15,15,-0.684210526,3.976163476,3.8298853
567,1460,1.1,25,15,15,-0.631578947,4.134966775,3.8298853
568,1460,1.1,25,15,15,-0.578947368,4.263211144,3.8298853
569,1460,1.1,25,15,15,-0.526315789,4.362222441,3.8298853
570,1460,1.1,25,15,15,-0.473684211,4.43329141,3.8298853
571,1460,1.1,25,15,15,-0.421052632,4.48550869,3.8298853
572,1460,1.1,25,15,15,-0.368421053,4.515836096,3.8298853
573,1460,1.1,25,15,15,-0.315789474,4.523764085,3.8298853
574,1460,1.1,25,15,15,-0.263157895,4.505831934,3.8298853
575,1460,1.1,25,15,15,-0.210526316,4.464142694,3.8298853
576,1460,1.1,25,15,15,-0.157894737,4.404823023,3.8298853
577,1460,1.1,25,15,15,-0.105263158,4.320516369,3.8298853
578,1460,1.1,25,15,15,-0.052631579,4.189531725,3.8298853
579,1460,1.1,25,15,15,0,3.9597298,3.8298853
580,1460,1.1,25,15,18,-1,0,3.8540878
581,1460,1.1,25,15,18,-0.947368421,2.101022183,3.8540878
582,1460,1.1,25,15,18,-0.894736842,2.757223027,3.8540878
583,1460,1.1,25,15,18,-0.842105263,3.179542363,3.8540878
584,1460,1.1,25,15,18,-0.789473684,3.489046231,3.8540878
585,1460,1.1,25,15,18,-0.736842105,3.728461654,3.8540878
586,1460,1.1,25,15,18,-0.684210526,3.920453805,3.8540878
587,1460,1.1,25,15,18,-0.631578947,4.068774491,3.8540878
588,1460,1.1,25,15,18,-0.578947368,4.189405748,3.8540878
589,1460,1.1,25,15,18,-0.526315789,4.283346975,3.8540878
590,1460,1.1,25,15,18,-0.473684211,4.351706627,3.8540878
591,1460,1.1,25,15,18,-0.421052632,4.399853454,3.8540878
592,1460,1.1,25,15,18,-0.368421053,4.43045005,3.8540878
593,1460,1.1,25,15,18,-0.315789474,4.442149712,3.8540878
594,1460,1.1,25,15,18,-0.263157895,4.430691292,3.8540878
595,1460,1.1,25,15,18,-0.210526316,4.397428189,3.8540878
596,1460,1.1,25,15,18,-0.157894737,4.344671783,3.8540878
597,1460,1.1,25,15,18,-0.105263158,4.268406572,3.8540878
598,1460,1.1,25,15,18,-0.052631579,4.150743181,3.8540878
599,1460,1.1,25,15,18,0,3.9448726,3.8540878
600,1460,1.1,25,18,12,-1,0,3.7715768
601,1460,1.1,25,18,12,-0.947368421,1.905346794,3.7715768
602,1460,1.1,25,18,12,-0.894736842,2.605668118,3.7715768
603,1460,1.1,25,18,12,-0.842105263,3.083303003,3.7715768
604,1460,1.1,25,18,12,-0.789473684,3.452359696,3.7715768
605,1460,1.1,25,18,12,-0.736842105,3.742402402,3.7715768
606,1460,1.1,25,18,12,-0.684210526,3.972561794,3.7715768
607,1460,1.1,25,18,12,-0.631578947,4.159784494,3.7715768
608,1460,1.1,25,18,12,-0.578947368,4.309165923,3.7715768
609,1460,1.1,25,18,12,-0.526315789,4.423904303,3.7715768
610,1460,1.1,25,18,12,-0.473684211,4.505371378,3.7715768
611,1460,1.1,25,18,12,-0.421052632,4.563112106,3.7715768
612,1460,1.1,25,18,12,-0.368421053,4.598537871,3.7715768
613,1460,1.1,25,18,12,-0.315789474,4.607894781,3.7715768
614,1460,1.1,25,18,12,-0.263157895,4.584561751,3.7715768
615,1460,1.1,25,18,12,-0.210526316,4.528414613,3.7715768
616,1460,1.1,25,18,12,-0.157894737,4.461612783,3.7715768
617,1460,1.1,25,18,12,-0.105263158,4.364961663,3.7715768
618,1460,1.1,25,18,12,-0.052631579,4.21818855,3.7715768
619,1460,1.1,25,18,12,0,3.9690932,3.7715768
620,1460,1.1,25,18,15,-1,0,3.798282
621,1460,1.1,25,18,15,-0.947368421,1.953958682,3.798282
622,1460,1.1,25,18,15,-0.894736842,2.642000842,3.798282
623,1460,1.1,25,18,15,-0.842105263,3.101569166,3.798282
624,1460,1.1,25,18,15,-0.789473684,3.448728383,3.798282
625,1460,1.1,25,18,15,-0.736842105,3.720155465,3.798282
626,1460,1.1,25,18,15,-0.684210526,3.933998565,3.798282
627,1460,1.1,25,18,15,-0.631578947,4.105322592,3.798282
628,1460,1.1,25,18,15,-0.578947368,4.243442161,3.798282
629,1460,1.1,25,18,15,-0.526315789,4.350238566,3.798282
630,1460,1.1,25,18,15,-0.473684211,4.428273365,3.798282
631,1460,1.1,25,18,15,-0.421052632,4.485105721,3.798282
632,1460,1.1,25,18,15,-0.368421053,4.519089061,3.798282
633,1460,1.1,25,18,15,-0.315789474,4.528314257,3.798282
634,1460,1.1,25,18,15,-0.263157895,4.510293529,3.798282
635,1460,1.1,25,18,15,-0.210526316,4.467304294,3.798282
636,1460,1.1,25,18,15,-0.157894737,4.406625108,3.798282
637,1460,1.1,25,18,15,-0.105263158,4.32073819,3.798282
638,1460,1.1,25,18,15,-0.052631579,4.188881448,3.798282
639,1460,1.1,25,18,15,0,3.9582811,3.798282
640,1460,1.1,25,18,18,-1,0,3.8170682
641,1460,1.1,25,18,18,-0.947368421,1.985079518,3.8170682
642,1460,1.1,25,18,18,-0.894736842,2.646150801,3.8170682
643,1460,1.1,25,18,18,-0.842105263,3.083604339,3.8170682
644,1460,1.1,25,18,18,-0.789473684,3.413374943,3.8170682
645,1460,1.1,25,18,18,-0.736842105,3.664968986,3.8170682
646,1460,1.1,25,18,18,-0.684210526,3.869033661,3.8170682
647,1460,1.1,25,18,18,-0.631578947,4.030664124,3.8170682
648,1460,1.1,25,18,18,-0.578947368,4.161124726,3.8170682
649,1460,1.1,25,18,18,-0.526315789,4.262784526,3.8170682
650,1460,1.1,25,18,18,-0.473684211,4.338275979,3.8170682
651,1460,1.1,25,18,18,-0.421052632,4.391050299,3.8170682
652,1460,1.1,25,18,18,-0.368421053,4.424939708,3.8170682
653,1460,1.1,25,18,18,-0.315789474,4.43839917,3.8170682
654,1460,1.1,25,18,18,-0.263157895,4.42769573,3.8170682
655,1460,1.1,25,18,18,-0.210526316,4.394926852,3.8170682
656,1460,1.1,25,18,18,-0.157894737,4.34183564,3.8170682
657,1460,1.1,25,18,18,-0.105263158,4.265150349,3.8170682
658,1460,1.1,25,18,18,-0.052631579,4.147453748,3.8170682
659,1460,1.1,25,18,18,0,3.9427463,3.8170682
660,1460,1.1,25,21,12,-1,0,3.7345411
661,1460,1.1,25,21,12,-0.947368421,1.83716211,3.7345411
662,1460,1.1,25,21,12,-0.894736842,2.529691805,3.7345411
663,1460,1.1,25,21,12,-0.842105263,3.010163303,3.7345411
664,1460,1.1,25,21,12,-0.789473684,3.388601871,3.7345411
665,1460,1.1,25,21,12,-0.736842105,3.690022861,3.7345411
666,1460,1.1,25,21,12,-0.684210526,3.932281913,3.7345411
667,1460,1.1,25,21,12,-0.631578947,4.130490092,3.7345411
668,1460,1.1,25,21,12,-0.578947368,4.288642339,3.7345411
669,1460,1.1,25,21,12,-0.526315789,4.411391291,3.7345411
670,1460,1.1,25,21,12,-0.473684211,4.499700716,3.7345411
671,1460,1.1,25,21,12,-0.421052632,4.56222479,3.7345411
672,1460,1.1,25,21,12,-0.368421053,4.59993876,3.7345411
673,1460,1.1,25,21,12,-0.315789474,4.610478376,3.7345411
674,1460,1.1,25,21,12,-0.263157895,4.587832615,3.7345411
675,1460,1.1,25,21,12,-0.210526316,4.529361427,3.7345411
676,1460,1.1,25,21,12,-0.157894737,4.46090652,3.7345411
677,1460,1.1,25,21,12,-0.105263158,4.362803309,3.7345411
678,1460,1.1,25,21,12,-0.052631579,4.216096349,3.7345411
679,1460,1.1,25,21,12,0,3.9671609,3.7345411
680,1460,1.1,25,21,15,-1,0,3.7569533
681,1460,1.1,25,21,15,-0.947368421,1.864057379,3.7569533
682,1460,1.1,25,21,15,-0.894736842,2.551038498,3.7569533
683,1460,1.1,25,21,15,-0.842105263,3.01735846,3.7569533
684,1460,1.1,25,21,15,-0.789473684,3.377361293,3.7569533
685,1460,1.1,25,21,15,-0.736842105,3.658687508,3.7569533
686,1460,1.1,25,21,15,-0.684210526,3.886958116,3.7569533
687,1460,1.1,25,21,15,-0.631578947,4.069273906,3.7569533
688,1460,1.1,25,21,15,-0.578947368,4.215607049,3.7569533
689,1460,1.1,25,21,15,-0.526315789,4.329714,3.7569533
690,1460,1.1,25,21,15,-0.473684211,4.414330012,3.7569533
691,1460,1.1,25,21,15,-0.421052632,4.475904943,3.7569533
692,1460,1.1,25,21,15,-0.368421053,4.513303126,3.7569533
693,1460,1.1,25,21,15,-0.315789474,4.523941976,3.7569533
694,1460,1.1,25,21,15,-0.263157895,4.506465265,3.7569533
695,1460,1.1,25,21,15,-0.210526316,4.463204295,3.7569533
696,1460,1.1,25,21,15,-0.157894737,4.401706254,3.7569533
697,1460,1.1,25,21,15,-0.105263158,4.315287894,3.7569533
698,1460,1.1,25,21,15,-0.052631579,4.184087448,3.7569533
699,1460,1.1,25,21,15,0,3.9557626,3.7569533
700,1460,1.1,25,21,18,-1,0,3.770482
701,1460,1.1,25,21,18,-0.947368421,1.876857887,3.770482
702,1460,1.1,25,21,18,-0.894736842,2.538384515,3.770482
703,1460,1.1,25,21,18,-0.842105263,2.991425707,3.770482
704,1460,1.1,25,21,18,-0.789473684,3.331854529,3.770482
705,1460,1.1,25,21,18,-0.736842105,3.59654863,3.770482
706,1460,1.1,25,21,18,-0.684210526,3.811306651,3.770482
707,1460,1.1,25,21,18,-0.631578947,3.9844349,3.770482
708,1460,1.1,25,21,18,-0.578947368,4.123616842,3.770482
709,1460,1.1,25,21,18,-0.526315789,4.232616648,3.770482
710,1460,1.1,25,21,18,-0.473684211,4.314879817,3.770482
711,1460,1.1,25,21,18,-0.421052632,4.372555964,3.770482
712,1460,1.1,25,21,18,-0.368421053,4.410100562,3.770482
713,1460,1.1,25,21,18,-0.315789474,4.425416706,3.770482
714,1460,1.1,25,21,18,-0.263157895,4.416129902,3.770482
715,1460,1.1,25,21,18,-0.210526316,4.384777423,3.770482
716,1460,1.1,25,21,18,-0.157894737,4.331933071,3.770482
717,1460,1.1,25,21,18,-0.105263158,4.255987008,3.770482
718,1460,1.1,25,21,18,-0.052631579,4.139591033,3.770482
719,1460,1.1,25,21,18,0,3.9393029,3.770482
720,1460,1.1,28,15,12,-1,0,3.6558019
721,1460,1.1,28,15,12,-0.947368421,1.947525125,3.6558019
722,1460,1.1,28,15,12,-0.894736842,2.63026493,3.6558019
723,1460,1.1,28,15,12,-0.842105263,3.091668721,3.6558019
724,1460,1.1,28,15,12,-0.789473684,3.438100873,3.6558019
725,1460,1.1,28,15,12,-0.736842105,3.707505262,3.6558019
726,1460,1.1,28,15,12,-0.684210526,3.920822783,3.6558019
727,1460,1.1,28,15,12,-0.631578947,4.091309375,3.6558019
728,1460,1.1,28,15,12,-0.578947368,4.226345901,3.6558019
729,1460,1.1,28,15,12,-0.526315789,4.329746547,3.6558019
730,1460,1.1,28,15,12,-0.473684211,4.405640727,3.6558019
731,1460,1.1,28,15,12,-0.421052632,4.459923669,3.6558019
732,1460,1.1,28,15,12,-0.368421053,4.494052836,3.6558019
733,1460,1.1,28,15,12,-0.315789474,4.500315809,3.6558019
734,1460,1.1,28,15,12,-0.263157895,4.479370412,3.6558019
735,1460,1.1,28,15,12,-0.210526316,4.436537579,3.6558019
736,1460,1.1,28,15,12,-0.157894737,4.374904203,3.6558019
737,1460,1.1,28,15,12,-0.105263158,4.291032033,3.6558019
738,1460,1.1,28,15,12,-0.052631579,4.165076843,3.6558019
739,1460,1.1,28,15,12,0,3.9507263,3.6558019
740,1460,1.1,28,15,15,-1,0,3.6780221
741,1460,1.1,28,15,15,-0.947368421,2.006718905,3.6780221
742,1460,1.1,28,15,15,-0.894736842,2.674947255,3.6780221
743,1460,1.1,28,15,15,-0.842105263,3.114592563,3.6780221
744,1460,1.1,28,15,15,-0.789473684,3.436117918,3.6780221
745,1460,1.1,28,15,15,-0.736842105,3.685788408,3.6780221
746,1460,1.1,28,15,15,-0.684210526,3.882939716,3.6780221
747,1460,1.1,28,15,15,-0.631578947,4.038830156,3.6780221
748,1460,1.1,28,15,15,-0.578947368,4.16412514,3.6780221
749,1460,1.1,28,15,15,-0.526315789,4.261404345,3.6780221
750,1460,1.1,28,15,15,-0.473684211,4.334267835,3.6780221
751,1460,1.1,28,15,15,-0.421052632,4.383258226,3.6780221
752,1460,1.1,28,15,15,-0.368421053,4.413555296,3.6780221
753,1460,1.1,28,15,15,-0.315789474,4.423522357,3.6780221
754,1460,1.1,28,15,15,-0.263157895,4.409959853,3.6780221
755,1460,1.1,28,15,15,-0.210526316,4.376288024,3.6780221
756,1460,1.1,28,15,15,-0.157894737,4.32279344,3.6780221
757,1460,1.1,28,15,15,-0.105263158,4.247686605,3.6780221
758,1460,1.1,28,15,15,-0.052631579,4.133119099,3.6780221
759,1460,1.1,28,15,15,0,3.938904,3.6780221
760,1460,1.1,28,15,18,-1,0,3.6944783
761,1460,1.1,28,15,18,-0.947368421,2.042196619,3.6944783
762,1460,1.1,28,15,18,-0.894736842,2.682165287,3.6944783
763,1460,1.1,28,15,18,-0.842105263,3.094786638,3.6944783
764,1460,1.1,28,15,18,-0.789473684,3.399688128,3.6944783
765,1460,1.1,28,15,18,-0.736842105,3.630963248,3.6944783
766,1460,1.1,28,15,18,-0.684210526,3.817335773,3.6944783
767,1460,1.1,28,15,18,-0.631578947,3.963917878,3.6944783
768,1460,1.1,28,15,18,-0.578947368,4.081751483,3.6944783
769,1460,1.1,28,15,18,-0.526315789,4.174528592,3.6944783
770,1460,1.1,28,15,18,-0.473684211,4.244577055,3.6944783
771,1460,1.1,28,15,18,-0.421052632,4.293813001,3.6944783
772,1460,1.1,28,15,18,-0.368421053,4.326397774,3.6944783
773,1460,1.1,28,15,18,-0.315789474,4.339946281,3.6944783
774,1460,1.1,28,15,18,-0.263157895,4.332057838,3.6944783
775,1460,1.1,28,15,18,-0.210526316,4.306667726,3.6944783
776,1460,1.1,28,15,18,-0.157894737,4.259742035,3.6944783
777,1460,1.1,28,15,18,-0.105263158,4.195556009,3.6944783
778,1460,1.1,28,15,18,-0.052631579,4.091786355,3.6944783
779,1460,1.1,28,15,18,0,3.9226226,3.6944783
780,1460,1.1,28,18,12,-1,0,3.6246511
781,1460,1.1,28,18,12,-0.947368421,1.860789252,3.6246511
782,1460,1.1,28,18,12,-0.894736842,2.545640241,3.6246511
783,1460,1.1,28,18,12,-0.842105263,3.008438871,3.6246511
784,1460,1.1,28,18,12,-0.789473684,3.367705705,3.6246511
785,1460,1.1,28,18,12,-0.736842105,3.652173677,3.6246511
786,1460,1.1,28,18,12,-0.684210526,3.877743376,3.6246511
787,1460,1.1,28,18,12,-0.631578947,4.059751291,3.6246511
788,1460,1.1,28,18,12,-0.578947368,4.204373092,3.6246511
789,1460,1.1,28,18,12,-0.526315789,4.316574697,3.6246511
790,1460,1.1,28,18,12,-0.473684211,4.399563847,3.6246511
791,1460,1.1,28,18,12,-0.421052632,4.458670681,3.6246511
792,1460,1.1,28,18,12,-0.368421053,4.495892662,3.6246511
793,1460,1.1,28,18,12,-0.315789474,4.50375091,3.6246511
794,1460,1.1,28,18,12,-0.263157895,4.482473131,3.6246511
795,1460,1.1,28,18,12,-0.210526316,4.437950754,3.6246511
796,1460,1.1,28,18,12,-0.157894737,4.374688377,3.6246511
797,1460,1.1,28,18,12,-0.105263158,4.28925936,3.6246511
798,1460,1.1,28,18,12,-0.052631579,4.162636298,3.6246511
799,1460,1.1,28,18,12,0,3.9486808,3.6246511
800,1460,1.1,28,18,15,-1,0,3.642459
801,1460,1.1,28,18,15,-0.947368421,1.906428513,3.642459
802,1460,1.1,28,18,15,-0.894736842,2.57177923,3.642459
803,1460,1.1,28,18,15,-0.842105263,3.019004495,3.642459
804,1460,1.1,28,18,15,-0.789473684,3.358213912,3.642459
