,heat,speed,ra,rl,rv,y_fb,x_fb
8693,1606,1.4,25,15,18,-0.315789474,4.472591598
8694,1606,1.4,25,15,18,-0.263157895,4.460937152
8695,1606,1.4,25,15,18,-0.210526316,4.426002358
8696,1606,1.4,25,15,18,-0.157894737,4.370613074
8697,1606,1.4,25,15,18,-0.105263158,4.291321229
8698,1606,1.4,25,15,18,-0.052631579,4.169397083
8699,1606,1.4,25,15,18,0,3.9517706
8700,1606,1.4,25,18,12,-1,0
8701,1606,1.4,25,18,12,-0.947368421,1.916533785
8702,1606,1.4,25,18,12,-0.894736842,2.623735881
8703,1606,1.4,25,18,12,-0.842105263,3.108175414
8704,1606,1.4,25,18,12,-0.789473684,3.478794813
8705,1606,1.4,25,18,12,-0.736842105,3.77003124
8706,1606,1.4,25,18,12,-0.684210526,4.002319277
8707,1606,1.4,25,18,12,-0.631578947,4.190147385
8708,1606,1.4,25,18,12,-0.578947368,4.340986752
8709,1606,1.4,25,18,12,-0.526315789,4.457116421
8710,1606,1.4,25,18,12,-0.473684211,4.538844818
8711,1606,1.4,25,18,12,-0.421052632,4.596001843
8712,1606,1.4,25,18,12,-0.368421053,4.630245695
8713,1606,1.4,25,18,12,-0.315789474,4.638107249
8714,1606,1.4,25,18,12,-0.263157895,4.613973967
8715,1606,1.4,25,18,12,-0.210526316,4.558710365
8716,1606,1.4,25,18,12,-0.157894737,4.489803413
8717,1606,1.4,25,18,12,-0.105263158,4.388384532
8718,1606,1.4,25,18,12,-0.052631579,4.234493666
8719,1606,1.4,25,18,12,0,3.9757634
8720,1606,1.4,25,18,15,-1,0
8721,1606,1.4,25,18,15,-0.947368421,1.968119035
8722,1606,1.4,25,18,15,-0.894736842,2.660213499
8723,1606,1.4,25,18,15,-0.842105263,3.126873379
8724,1606,1.4,25,18,15,-0.789473684,3.47588709
8725,1606,1.4,25,18,15,-0.736842105,3.750031678
8726,1606,1.4,25,18,15,-0.684210526,3.96439584
8727,1606,1.4,25,18,15,-0.631578947,4.137286706
8728,1606,1.4,25,18,15,-0.578947368,4.27671326
8729,1606,1.4,25,18,15,-0.526315789,4.384583456
8730,1606,1.4,25,18,15,-0.473684211,4.462442665
8731,1606,1.4,25,18,15,-0.421052632,4.517910363
8732,1606,1.4,25,18,15,-0.368421053,4.553349864
8733,1606,1.4,25,18,15,-0.315789474,4.560762411
8734,1606,1.4,25,18,15,-0.263157895,4.54301812
8735,1606,1.4,25,18,15,-0.210526316,4.497544138
8736,1606,1.4,25,18,15,-0.157894737,4.435507848
8737,1606,1.4,25,18,15,-0.105263158,4.345776759
8738,1606,1.4,25,18,15,-0.052631579,4.207573573
8739,1606,1.4,25,18,15,0,3.9653679
8740,1606,1.4,25,18,18,-1,0
8741,1606,1.4,25,18,18,-0.947368421,2.002337247
8742,1606,1.4,25,18,18,-0.894736842,2.668929749
8743,1606,1.4,25,18,18,-0.842105263,3.108978452
8744,1606,1.4,25,18,18,-0.789473684,3.442326593
8745,1606,1.4,25,18,18,-0.736842105,3.696767102
8746,1606,1.4,25,18,18,-0.684210526,3.902151436
8747,1606,1.4,25,18,18,-0.631578947,4.0648151
8748,1606,1.4,25,18,18,-0.578947368,4.197084359
8749,1606,1.4,25,18,18,-0.526315789,4.299974707
8750,1606,1.4,25,18,18,-0.473684211,4.374872441
8751,1606,1.4,25,18,18,-0.421052632,4.425969371
8752,1606,1.4,25,18,18,-0.368421053,4.458531709
8753,1606,1.4,25,18,18,-0.315789474,4.471569856
8754,1606,1.4,25,18,18,-0.263157895,4.460265885
8755,1606,1.4,25,18,18,-0.210526316,4.425502921
8756,1606,1.4,25,18,18,-0.157894737,4.369997983
8757,1606,1.4,25,18,18,-0.105263158,4.289957447
8758,1606,1.4,25,18,18,-0.052631579,4.167309183
8759,1606,1.4,25,18,18,0,3.9501014
8760,1606,1.4,25,21,12,-1,0
8761,1606,1.4,25,21,12,-0.947368421,1.852328849
8762,1606,1.4,25,21,12,-0.894736842,2.549496732
8763,1606,1.4,25,21,12,-0.842105263,3.036161251
8764,1606,1.4,25,21,12,-0.789473684,3.417733708
8765,1606,1.4,25,21,12,-0.736842105,3.721046892
8766,1606,1.4,25,21,12,-0.684210526,3.964443417
8767,1606,1.4,25,21,12,-0.631578947,4.164324114
8768,1606,1.4,25,21,12,-0.578947368,4.323993879
8769,1606,1.4,25,21,12,-0.526315789,4.44782129
8770,1606,1.4,25,21,12,-0.473684211,4.536299413
8771,1606,1.4,25,21,12,-0.421052632,4.598348797
8772,1606,1.4,25,21,12,-0.368421053,4.634639183
8773,1606,1.4,25,21,12,-0.315789474,4.643038265
8774,1606,1.4,25,21,12,-0.263157895,4.61855466
8775,1606,1.4,25,21,12,-0.210526316,4.562659155
8776,1606,1.4,25,21,12,-0.157894737,4.491710281
8777,1606,1.4,25,21,12,-0.105263158,4.388081861
8778,1606,1.4,25,21,12,-0.052631579,4.232793401
8779,1606,1.4,25,21,12,0,3.9741855
8780,1606,1.4,25,21,15,-1,0
8781,1606,1.4,25,21,15,-0.947368421,1.878234392
8782,1606,1.4,25,21,15,-0.894736842,2.572752197
8783,1606,1.4,25,21,15,-0.842105263,3.046619815
8784,1606,1.4,25,21,15,-0.789473684,3.409073594
8785,1606,1.4,25,21,15,-0.736842105,3.692940056
8786,1606,1.4,25,21,15,-0.684210526,3.920346485
8787,1606,1.4,25,21,15,-0.631578947,4.104552528
8788,1606,1.4,25,21,15,-0.578947368,4.25239776
8789,1606,1.4,25,21,15,-0.526315789,4.367124546
8790,1606,1.4,25,21,15,-0.473684211,4.451243289
8791,1606,1.4,25,21,15,-0.421052632,4.511641754
8792,1606,1.4,25,21,15,-0.368421053,4.550064146
8793,1606,1.4,25,21,15,-0.315789474,4.559208755
8794,1606,1.4,25,21,15,-0.263157895,4.541529511
8795,1606,1.4,25,21,15,-0.210526316,4.495998389
8796,1606,1.4,25,21,15,-0.157894737,4.433407507
8797,1606,1.4,25,21,15,-0.105263158,4.342665653
8798,1606,1.4,25,21,15,-0.052631579,4.203883077
8799,1606,1.4,25,21,15,0,3.9632247
8800,1606,1.4,25,21,18,-1,0
8801,1606,1.4,25,21,18,-0.947368421,1.898301794
8802,1606,1.4,25,21,18,-0.894736842,2.568199626
8803,1606,1.4,25,21,18,-0.842105263,3.021525489
8804,1606,1.4,25,21,18,-0.789473684,3.367503124
8805,1606,1.4,25,21,18,-0.736842105,3.632453577
8806,1606,1.4,25,21,18,-0.684210526,3.848132684
8807,1606,1.4,25,21,18,-0.631578947,4.02292095
8808,1606,1.4,25,21,18,-0.578947368,4.163610086
8809,1606,1.4,25,21,18,-0.526315789,4.273310371
8810,1606,1.4,25,21,18,-0.473684211,4.354692733
8811,1606,1.4,25,21,18,-0.421052632,4.410401184
8812,1606,1.4,25,21,18,-0.368421053,4.446116068
8813,1606,1.4,25,21,18,-0.315789474,4.461067614
8814,1606,1.4,25,21,18,-0.263157895,4.450884622
8815,1606,1.4,25,21,18,-0.210526316,4.417292652
8816,1606,1.4,25,21,18,-0.157894737,4.362454295
8817,1606,1.4,25,21,18,-0.105263158,4.282719845
8818,1606,1.4,25,21,18,-0.052631579,4.16077006
8819,1606,1.4,25,21,18,0,3.9470586
8820,1606,1.4,28,15,12,-1,0
8821,1606,1.4,28,15,12,-0.947368421,1.960552315
8822,1606,1.4,28,15,12,-0.894736842,2.648135672
8823,1606,1.4,28,15,12,-0.842105263,3.119049629
8824,1606,1.4,28,15,12,-0.789473684,3.46635782
8825,1606,1.4,28,15,12,-0.736842105,3.736667046
8826,1606,1.4,28,15,12,-0.684210526,3.950436211
8827,1606,1.4,28,15,12,-0.631578947,4.123632912
8828,1606,1.4,28,15,12,-0.578947368,4.260953253
8829,1606,1.4,28,15,12,-0.526315789,4.365415924
8830,1606,1.4,28,15,12,-0.473684211,4.440762881
8831,1606,1.4,28,15,12,-0.421052632,4.494919993
8832,1606,1.4,28,15,12,-0.368421053,4.528597403
8833,1606,1.4,28,15,12,-0.315789474,4.535388646
8834,1606,1.4,28,15,12,-0.263157895,4.514149176
8835,1606,1.4,28,15,12,-0.210526316,4.468220597
8836,1606,1.4,28,15,12,-0.157894737,4.404521418
8837,1606,1.4,28,15,12,-0.105263158,4.316868051
8838,1606,1.4,28,15,12,-0.052631579,4.184999567
8839,1606,1.4,28,15,12,0,3.9582992
8840,1606,1.4,28,15,15,-1,0
8841,1606,1.4,28,15,15,-0.947368421,2.024733
8842,1606,1.4,28,15,15,-0.894736842,2.695887034
8843,1606,1.4,28,15,15,-0.842105263,3.139412507
8844,1606,1.4,28,15,15,-0.789473684,3.464588188
8845,1606,1.4,28,15,15,-0.736842105,3.717073341
8846,1606,1.4,28,15,15,-0.684210526,3.912906005
8847,1606,1.4,28,15,15,-0.631578947,4.071620369
8848,1606,1.4,28,15,15,-0.578947368,4.199284615
8849,1606,1.4,28,15,15,-0.526315789,4.298020262
8850,1606,1.4,28,15,15,-0.473684211,4.370432862
8851,1606,1.4,28,15,15,-0.421052632,4.420478921
8852,1606,1.4,28,15,15,-0.368421053,4.449610694
8853,1606,1.4,28,15,15,-0.315789474,4.459410465
8854,1606,1.4,28,15,15,-0.263157895,4.445153959
8855,1606,1.4,28,15,15,-0.210526316,4.409159432
8856,1606,1.4,28,15,15,-0.157894737,4.352829559
8857,1606,1.4,28,15,15,-0.105263158,4.273654572
8858,1606,1.4,28,15,15,-0.052631579,4.154138419
8859,1606,1.4,28,15,15,0,3.9468338
8860,1606,1.4,28,15,18,-1,0
8861,1606,1.4,28,15,18,-0.947368421,2.060973916
8862,1606,1.4,28,15,18,-0.894736842,2.707524716
8863,1606,1.4,28,15,18,-0.842105263,3.122421182
8864,1606,1.4,28,15,18,-0.789473684,3.429761652
8865,1606,1.4,28,15,18,-0.736842105,3.66366823
8866,1606,1.4,28,15,18,-0.684210526,3.8506995
8867,1606,1.4,28,15,18,-0.631578947,3.999149698
8868,1606,1.4,28,15,18,-0.578947368,4.119333039
8869,1606,1.4,28,15,18,-0.526315789,4.213012405
8870,1606,1.4,28,15,18,-0.473684211,4.283161126
8871,1606,1.4,28,15,18,-0.421052632,4.331091493
8872,1606,1.4,28,15,18,-0.368421053,4.362237091
8873,1606,1.4,28,15,18,-0.315789474,4.375122359
8874,1606,1.4,28,15,18,-0.263157895,4.367219051
8875,1606,1.4,28,15,18,-0.210526316,4.339873763
8876,1606,1.4,28,15,18,-0.157894737,4.290083787
8877,1606,1.4,28,15,18,-0.105263158,4.221209649
8878,1606,1.4,28,15,18,-0.052631579,4.112436827
8879,1606,1.4,28,15,18,0,3.9307705
8880,1606,1.4,28,18,12,-1,0
8881,1606,1.4,28,18,12,-0.947368421,1.880111357
8882,1606,1.4,28,18,12,-0.894736842,2.565055649
8883,1606,1.4,28,18,12,-0.842105263,3.036427496
8884,1606,1.4,28,18,12,-0.789473684,3.398239346
8885,1606,1.4,28,18,12,-0.736842105,3.684426377
8886,1606,1.4,28,18,12,-0.684210526,3.911692217
8887,1606,1.4,28,18,12,-0.631578947,4.095995225
8888,1606,1.4,28,18,12,-0.578947368,4.242498647
8889,1606,1.4,28,18,12,-0.526315789,4.355351887
8890,1606,1.4,28,18,12,-0.473684211,4.437863729
8891,1606,1.4,28,18,12,-0.421052632,4.496792099
8892,1606,1.4,28,18,12,-0.368421053,4.533025678
8893,1606,1.4,28,18,12,-0.315789474,4.541723204
8894,1606,1.4,28,18,12,-0.263157895,4.519691322
8895,1606,1.4,28,18,12,-0.210526316,4.472408444
8896,1606,1.4,28,18,12,-0.157894737,4.407252132
8897,1606,1.4,28,18,12,-0.105263158,4.317377771
8898,1606,1.4,28,18,12,-0.052631579,4.183599708
8899,1606,1.4,28,18,12,0,3.9566553
8900,1606,1.4,28,18,15,-1,0
8901,1606,1.4,28,18,15,-0.947368421,1.924137406
8902,1606,1.4,28,18,15,-0.894736842,2.596965713
8903,1606,1.4,28,18,15,-0.842105263,3.049336343
8904,1606,1.4,28,18,15,-0.789473684,3.391419691
8905,1606,1.4,28,18,15,-0.736842105,3.655521572
8906,1606,1.4,28,18,15,-0.684210526,3.868693042
8907,1606,1.4,28,18,15,-0.631578947,4.03837129
8908,1606,1.4,28,18,15,-0.578947368,4.174494836
8909,1606,1.4,28,18,15,-0.526315789,4.280528393
8910,1606,1.4,28,18,15,-0.473684211,4.359474936
8911,1606,1.4,28,18,15,-0.421052632,4.414828675
8912,1606,1.4,28,18,15,-0.368421053,4.446934051
8913,1606,1.4,28,18,15,-0.315789474,4.458067408
8914,1606,1.4,28,18,15,-0.263157895,4.44412305
8915,1606,1.4,28,18,15,-0.210526316,4.408182367
8916,1606,1.4,28,18,15,-0.157894737,4.351516215
8917,1606,1.4,28,18,15,-0.105263158,4.271397582
8918,1606,1.4,28,18,15,-0.052631579,4.150966797
8919,1606,1.4,28,18,15,0,3.9446828
8920,1606,1.4,28,18,18,-1,0
8921,1606,1.4,28,18,18,-0.947368421,1.942932438
8922,1606,1.4,28,18,18,-0.894736842,2.598203765
8923,1606,1.4,28,18,18,-0.842105263,3.025024492
8924,1606,1.4,28,18,18,-0.789473684,3.350155393
8925,1606,1.4,28,18,18,-0.736842105,3.595915465
8926,1606,1.4,28,18,18,-0.684210526,3.795717477
8927,1606,1.4,28,18,18,-0.631578947,3.95612347
8928,1606,1.4,28,18,18,-0.578947368,4.085267326
8929,1606,1.4,28,18,18,-0.526315789,4.18679761
8930,1606,1.4,28,18,18,-0.473684211,4.262905329
8931,1606,1.4,28,18,18,-0.421052632,4.315657847
8932,1606,1.4,28,18,18,-0.368421053,4.350494079
8933,1606,1.4,28,18,18,-0.315789474,4.365343413
8934,1606,1.4,28,18,18,-0.263157895,4.358499259
8935,1606,1.4,28,18,18,-0.210526316,4.332454433
8936,1606,1.4,28,18,18,-0.157894737,4.283389462
8937,1606,1.4,28,18,18,-0.105263158,4.215050557
8938,1606,1.4,28,18,18,-0.052631579,4.106467889
8939,1606,1.4,28,18,18,0,3.9277969
8940,1606,1.4,28,21,12,-1,0
8941,1606,1.4,28,21,12,-0.947368421,1.807896968
8942,1606,1.4,28,21,12,-0.894736842,2.489187528
8943,1606,1.4,28,21,12,-0.842105263,2.963774933
8944,1606,1.4,28,21,12,-0.789473684,3.334637176
8945,1606,1.4,28,21,12,-0.736842105,3.62985692
8946,1606,1.4,28,21,12,-0.684210526,3.868340329
8947,1606,1.4,28,21,12,-0.631578947,4.062207467
8948,1606,1.4,28,21,12,-0.578947368,4.216880534
8949,1606,1.4,28,21,12,-0.526315789,4.337583035
8950,1606,1.4,28,21,12,-0.473684211,4.426833534
8951,1606,1.4,28,21,12,-0.421052632,4.490354363
8952,1606,1.4,28,21,12,-0.368421053,4.529212814
8953,1606,1.4,28,21,12,-0.315789474,4.539892859
8954,1606,1.4,28,21,12,-0.263157895,4.517921659
8955,1606,1.4,28,21,12,-0.210526316,4.470187141
8956,1606,1.4,28,21,12,-0.157894737,4.404155135
8957,1606,1.4,28,21,12,-0.105263158,4.313230795
8958,1606,1.4,28,21,12,-0.052631579,4.179078007
8959,1606,1.4,28,21,12,0,3.9541862
8960,1606,1.4,28,21,15,-1,0
8961,1606,1.4,28,21,15,-0.947368421,1.835524984
8962,1606,1.4,28,21,15,-0.894736842,2.502287938
8963,1606,1.4,28,21,15,-0.842105263,2.963649833
8964,1606,1.4,28,21,15,-0.789473684,3.317804903
8965,1606,1.4,28,21,15,-0.736842105,3.592181594
8966,1606,1.4,28,21,15,-0.684210526,3.818552696
8967,1606,1.4,28,21,15,-0.631578947,3.997681098
8968,1606,1.4,28,21,15,-0.578947368,4.14149879
8969,1606,1.4,28,21,15,-0.526315789,4.25431799
8970,1606,1.4,28,21,15,-0.473684211,4.339485517
8971,1606,1.4,28,21,15,-0.421052632,4.399888431
8972,1606,1.4,28,21,15,-0.368421053,4.434933481
8973,1606,1.4,28,21,15,-0.315789474,4.447686148
8974,1606,1.4,28,21,15,-0.263157895,4.434863722
8975,1606,1.4,28,21,15,-0.210526316,4.39992546
8976,1606,1.4,28,21,15,-0.157894737,4.343666299
8977,1606,1.4,28,21,15,-0.105263158,4.263753709
8978,1606,1.4,28,21,15,-0.052631579,4.143921222
8979,1606,1.4,28,21,15,0,3.9414124
8980,1606,1.4,28,21,18,-1,0
8981,1606,1.4,28,21,18,-0.947368421,1.836316781
8982,1606,1.4,28,21,18,-0.894736842,2.487419887
8983,1606,1.4,28,21,18,-0.842105263,2.929591195
8984,1606,1.4,28,21,18,-0.789473684,3.263424044
8985,1606,1.4,28,21,18,-0.736842105,3.5255242
8986,1606,1.4,28,21,18,-0.684210526,3.735105262
8987,1606,1.4,28,21,18,-0.631578947,3.905112459
8988,1606,1.4,28,21,18,-0.578947368,4.042342957
8989,1606,1.4,28,21,18,-0.526315789,4.150998277
8990,1606,1.4,28,21,18,-0.473684211,4.23275593
8991,1606,1.4,28,21,18,-0.421052632,4.290293692
8992,1606,1.4,28,21,18,-0.368421053,4.328729647
8993,1606,1.4,28,21,18,-0.315789474,4.34626583
8994,1606,1.4,28,21,18,-0.263157895,4.341327665
8995,1606,1.4,28,21,18,-0.210526316,4.317254455
8996,1606,1.4,28,21,18,-0.157894737,4.269878364
8997,1606,1.4,28,21,18,-0.105263158,4.203434461
8998,1606,1.4,28,21,18,-0.052631579,4.096882342
8999,1606,1.4,28,21,18,0,3.9234399
9000,1606,1.4,31,15,12,-1,0
9001,1606,1.4,31,15,12,-0.947368421,1.924360635
9002,1606,1.4,31,15,12,-0.894736842,2.593806291
9003,1606,1.4,31,15,12,-0.842105263,3.051458114
9004,1606,1.4,31,15,12,-0.789473684,3.391361464
9005,1606,1.4,31,15,12,-0.736842105,3.657582116
9006,1606,1.4,31,15,12,-0.684210526,3.866636852
9007,1606,1.4,31,15,12,-0.631578947,4.03475408
9008,1606,1.4,31,15,12,-0.578947368,4.16790881
9009,1606,1.4,31,15,12,-0.526315789,4.271279135
9010,1606,1.4,31,15,12,-0.473684211,4.348093405
9011,1606,1.4,31,15,12,-0.421052632,4.402259274
9012,1606,1.4,31,15,12,-0.368421053,4.433521108
9013,1606,1.4,31,15,12,-0.315789474,4.44127667
9014,1606,1.4,31,15,12,-0.263157895,4.424117041
9015,1606,1.4,31,15,12,-0.210526316,4.386244047
9016,1606,1.4,31,15,12,-0.157894737,4.328289778
9017,1606,1.4,31,15,12,-0.105263158,4.249022018
9018,1606,1.4,31,15,12,-0.052631579,4.132722094
9019,1606,1.4,31,15,12,0,3.9393632
9020,1606,1.4,31,15,15,-1,0
9021,1606,1.4,31,15,15,-0.947368421,1.979521115
9022,1606,1.4,31,15,15,-0.894736842,2.632111194
9023,1606,1.4,31,15,15,-0.842105263,3.063147309
9024,1606,1.4,31,15,15,-0.789473684,3.38169371
9025,1606,1.4,31,15,15,-0.736842105,3.627261002
9026,1606,1.4,31,15,15,-0.684210526,3.824084635
9027,1606,1.4,31,15,15,-0.631578947,3.978473306
9028,1606,1.4,31,15,15,-0.578947368,4.102863581
9029,1606,1.4,31,15,15,-0.526315789,4.201073644
9030,1606,1.4,31,15,15,-0.473684211,4.272141748
9031,1606,1.4,31,15,15,-0.421052632,4.319927461
9032,1606,1.4,31,15,15,-0.368421053,4.351015033
9033,1606,1.4,31,15,15,-0.315789474,4.362333548
9034,1606,1.4,31,15,15,-0.263157895,4.352833852
9035,1606,1.4,31,15,15,-0.210526316,4.323958332
9036,1606,1.4,31,15,15,-0.157894737,4.273874226
9037,1606,1.4,31,15,15,-0.105263158,4.204926938
9038,1606,1.4,31,15,15,-0.052631579,4.098496561
9039,1606,1.4,31,15,15,0,3.9265133
9040,1606,1.4,31,15,18,-1,0
9041,1606,1.4,31,15,18,-0.947368421,2.00856776
9042,1606,1.4,31,15,18,-0.894736842,2.640013389
9043,1606,1.4,31,15,18,-0.842105263,3.041700375
9044,1606,1.4,31,15,18,-0.789473684,3.342595087
9045,1606,1.4,31,15,18,-0.736842105,3.569076149
9046,1606,1.4,31,15,18,-0.684210526,3.752545194
9047,1606,1.4,31,15,18,-0.631578947,3.897932815
9048,1606,1.4,31,15,18,-0.578947368,4.015091695
9049,1606,1.4,31,15,18,-0.526315789,4.108696007
9050,1606,1.4,31,15,18,-0.473684211,4.178815974
9051,1606,1.4,31,15,18,-0.421052632,4.227759512
9052,1606,1.4,31,15,18,-0.368421053,4.260255972
9053,1606,1.4,31,15,18,-0.315789474,4.275145933
9054,1606,1.4,31,15,18,-0.263157895,4.271529742
9055,1606,1.4,31,15,18,-0.210526316,4.249627792
9056,1606,1.4,31,15,18,-0.157894737,4.207998724
9057,1606,1.4,31,15,18,-0.105263158,4.149001607
9058,1606,1.4,31,15,18,-0.052631579,4.059373532
9059,1606,1.4,31,15,18,0,3.90902
9060,1606,1.4,31,18,12,-1,0
9061,1606,1.4,31,18,12,-0.947368421,1.837434882
9062,1606,1.4,31,18,12,-0.894736842,2.507773809
9063,1606,1.4,31,18,12,-0.842105263,2.96746413
9064,1606,1.4,31,18,12,-0.789473684,3.321180709
9065,1606,1.4,31,18,12,-0.736842105,3.59807388
9066,1606,1.4,31,18,12,-0.684210526,3.820342667
9067,1606,1.4,31,18,12,-0.631578947,3.999382512
9068,1606,1.4,31,18,12,-0.578947368,4.141685834
9069,1606,1.4,31,18,12,-0.526315789,4.253444295
9070,1606,1.4,31,18,12,-0.473684211,4.336643828
9071,1606,1.4,31,18,12,-0.421052632,4.396028538
9072,1606,1.4,31,18,12,-0.368421053,4.430978607
9073,1606,1.4,31,18,12,-0.315789474,4.439568236
9074,1606,1.4,31,18,12,-0.263157895,4.422540457
9075,1606,1.4,31,18,12,-0.210526316,4.384501418
9076,1606,1.4,31,18,12,-0.157894737,4.32590385
9077,1606,1.4,31,18,12,-0.105263158,4.24565337
9078,1606,1.4,31,18,12,-0.052631579,4.128492401
9079,1606,1.4,31,18,12,0,3.9367826
9080,1606,1.4,31,18,15,-1,0
9081,1606,1.4,31,18,15,-0.947368421,1.874527878
9082,1606,1.4,31,18,15,-0.894736842,2.531166823
9083,1606,1.4,31,18,15,-0.842105263,2.969127819
9084,1606,1.4,31,18,15,-0.789473684,3.304353095
9085,1606,1.4,31,18,15,-0.736842105,3.560369395
9086,1606,1.4,31,18,15,-0.684210526,3.76959062
9087,1606,1.4,31,18,15,-0.631578947,3.936494029
9088,1606,1.4,31,18,15,-0.578947368,4.069315602
9089,1606,1.4,31,18,15,-0.526315789,4.174651512
9090,1606,1.4,31,18,15,-0.473684211,4.251795336
9091,1606,1.4,31,18,15,-0.421052632,4.304857226
9092,1606,1.4,31,18,15,-0.368421053,4.339357079
9093,1606,1.4,31,18,15,-0.315789474,4.352598006
9094,1606,1.4,31,18,15,-0.263157895,4.344408817
9095,1606,1.4,31,18,15,-0.210526316,4.316449612
9096,1606,1.4,31,18,15,-0.157894737,4.267024045
9097,1606,1.4,31,18,15,-0.105263158,4.19852797
9098,1606,1.4,31,18,15,-0.052631579,4.092579817
9099,1606,1.4,31,18,15,0,3.9232313
9100,1606,1.4,31,18,18,-1,0
9101,1606,1.4,31,18,18,-0.947368421,1.888449781
9102,1606,1.4,31,18,18,-0.894736842,2.521855416
9103,1606,1.4,31,18,18,-0.842105263,2.938914672
9104,1606,1.4,31,18,18,-0.789473684,3.251231648
9105,1606,1.4,31,18,18,-0.736842105,3.49497884
9106,1606,1.4,31,18,18,-0.684210526,3.688797127
9107,1606,1.4,31,18,18,-0.631578947,3.845097795
9108,1606,1.4,31,18,18,-0.578947368,3.97183387
9109,1606,1.4,31,18,18,-0.526315789,4.072619137
9110,1606,1.4,31,18,18,-0.473684211,4.148710992
9111,1606,1.4,31,18,18,-0.421052632,4.203021967
9112,1606,1.4,31,18,18,-0.368421053,4.239555577
9113,1606,1.4,31,18,18,-0.315789474,4.257016991
9114,1606,1.4,31,18,18,-0.263157895,4.255442456
9115,1606,1.4,31,18,18,-0.210526316,4.234601764
9116,1606,1.4,31,18,18,-0.157894737,4.195035137
9117,1606,1.4,31,18,18,-0.105263158,4.136616116
9118,1606,1.4,31,18,18,-0.052631579,4.048736271
9119,1606,1.4,31,18,18,0,3.9047235
9120,1606,1.4,31,21,12,-1,0
9121,1606,1.4,31,21,12,-0.947368421,1.766928981
9122,1606,1.4,31,21,12,-0.894736842,2.42367549
9123,1606,1.4,31,21,12,-0.842105263,2.8885778
9124,1606,1.4,31,21,12,-0.789473684,3.251098949
9125,1606,1.4,31,21,12,-0.736842105,3.535539366
9126,1606,1.4,31,21,12,-0.684210526,3.76936013
9127,1606,1.4,31,21,12,-0.631578947,3.957687043
9128,1606,1.4,31,21,12,-0.578947368,4.108424396
9129,1606,1.4,31,21,12,-0.526315789,4.227579562
9130,1606,1.4,31,21,12,-0.473684211,4.316730673
9131,1606,1.4,31,21,12,-0.421052632,4.381189975
9132,1606,1.4,31,21,12,-0.368421053,4.419460357
9133,1606,1.4,31,21,12,-0.315789474,4.429472893
9134,1606,1.4,31,21,12,-0.263157895,4.413448736
9135,1606,1.4,31,21,12,-0.210526316,4.376258051
9136,1606,1.4,31,21,12,-0.157894737,4.317851051
9137,1606,1.4,31,21,12,-0.105263158,4.237838597
9138,1606,1.4,31,21,12,-0.052631579,4.121111034
9139,1606,1.4,31,21,12,0,3.9333676
9140,1606,1.4,31,21,15,-1,0
9141,1606,1.4,31,21,15,-0.947368421,1.782912412
9142,1606,1.4,31,21,15,-0.894736842,2.430622789
9143,1606,1.4,31,21,15,-0.842105263,2.880310253
9144,1606,1.4,31,21,15,-0.789473684,3.224117383
9145,1606,1.4,31,21,15,-0.736842105,3.490337257
9146,1606,1.4,31,21,15,-0.684210526,3.708247533
9147,1606,1.4,31,21,15,-0.631578947,3.88538948
9148,1606,1.4,31,21,15,-0.578947368,4.027614677
9149,1606,1.4,31,21,15,-0.526315789,4.138928843
9150,1606,1.4,31,21,15,-0.473684211,4.221944133
9151,1606,1.4,31,21,15,-0.421052632,4.280402333
9152,1606,1.4,31,21,15,-0.368421053,4.318235242
9153,1606,1.4,31,21,15,-0.315789474,4.333720739
